objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,snMedian,low_z
1237648721757143184,156.06511024247,0.313890057306053,4.150543,0.09771555,GALAXY,19.04664,17.75015,17.02055,16.62188,16.3522,16.29856,True
1237648721757143285,156.164677879097,0.308908443683385,5.40395,0.1733422,GALAXY,19.73712,18.16778,17.20282,16.68607,16.33974,15.5759,False
1237648721757536501,157.056842690756,0.386919840710276,7.361223,0.1070964,GALAXY,19.19483,17.60935,16.7888,16.36827,15.97582,10.68625,False
1237648721757733115,157.461577211409,0.303265890308832,4.892913,0.07199551,GALAXY,18.97211,17.60156,16.85036,16.44791,16.1522,16.49114,True
1237648722291327155,149.948730510357,0.818812507287487,7.711308,0.2193648,GALAXY,20.85163,18.45322,17.01914,16.47153,16.1092,14.31455,False
1237648722291327165,149.950164917967,0.780141388369683,4.942465,0.08773066,GALAXY,19.23363,17.90659,17.24327,16.81857,16.55905,14.62774,True
1237648722291392782,150.10978689645,0.758522791370011,6.461496,0.09305055,GALAXY,20.11924,18.35579,17.46335,17.05263,16.7293,10.50772,True
1237648722294079645,156.257274191965,0.680853438083616,4.391398,0.1961637,GALAXY,20.73328,18.91544,17.59085,17.11698,16.76105,11.99852,False
1237648722294079727,156.329563983866,0.75935773955283,4.711328,0.09859677,GALAXY,19.76679,17.76198,16.76167,16.3285,15.97363,19.27924,True
1237648722294276424,156.765032793999,0.699870899231553,5.192336,0.1057171,GALAXY,19.07736,17.06346,16.04441,15.6052,15.2357,23.59741,False
1237648722294341804,156.808492511597,0.680495209697565,4.967438,0.1780913,GALAXY,19.76463,18.244,17.24188,16.75132,16.341,10.81797,False
1237648722294472925,157.225989052921,0.719538690256426,4.499784,0.145606,GALAXY,21.03051,18.34666,17.13586,16.59756,16.17124,14.07007,False
1237648722294603908,157.389769545581,0.664233285814713,3.316232,0.09667995,GALAXY,19.53235,17.74739,16.76812,16.32729,15.9744,20.32654,True
1237648722294603919,157.39456479311,0.805325304009184,6.380902,0.05115105,GALAXY,18.59346,17.10492,16.32561,15.92187,15.62621,18.50998,True
1237648722828067036,149.707192747653,1.13439777087466,4.755152,0.07991444,GALAXY,19.35769,17.45943,16.52664,16.11278,15.79024,21.30506,True
1237648722828132569,149.821066995647,1.15346511408092,4.320192,0.07980989,GALAXY,19.87268,18.2436,17.46629,17.08575,16.79616,14.56993,True
1237648722830885066,156.17744312087,1.17238956808607,4.210021,0.1492639,GALAXY,20.82861,18.66862,17.53624,17.05781,16.68297,13.36959,False
1237648722830950551,156.242634272972,1.21891328667081,5.444365,0.1029905,GALAXY,19.37885,17.99448,17.29214,16.90149,16.60631,11.13997,False
1237648722830950579,156.274705516005,1.20056324995145,5.139578,0.1023865,GALAXY,19.33725,17.94087,17.32766,16.92705,16.69802,12.21434,False
1237648722830950599,156.311205833035,1.24868942456529,6.549961,0.1031016,GALAXY,18.984,17.04196,16.05167,15.63595,15.30397,25.53494,False
1237648722831343722,157.120617358163,1.24986386241418,6.791614,0.02231555,GALAXY,18.16587,17.09403,16.67676,16.44368,16.25431,12.67784,True
1237648722831409199,157.375395832283,1.06004715475755,5.323472,0.02852034,GALAXY,17.49069,16.49554,16.02676,15.79563,15.6379,24.53307,True
1237650794609246410,145.804747682703,-1.18404452605677,6.894497,0.1457377,GALAXY,20.12447,18.18899,17.04119,16.56453,16.18367,10.68813,False
1237650794609246448,145.846638937635,-1.18679819746268,3.927822,0.141718,GALAXY,20.58157,18.46743,17.45708,17.003,16.67369,11.38567,False
1237650795145855144,145.160444001272,-0.655478441976187,4.217083,0.1504413,GALAXY,19.50241,18.16912,17.31933,16.86168,16.58155,11.65461,False
1237650795146248369,146.135558007023,-0.682184639025534,6.809725,0.2038409,GALAXY,20.9428,18.83879,17.42058,16.89688,16.53188,12.59272,False
1237650795682726146,145.207765410973,-0.322116790771252,3.771091,0.1223888,GALAXY,20.84183,18.68631,17.61187,17.14316,16.75629,12.02684,False
1237650795682791578,145.320616349633,-0.252866543544807,5.21541,0.05195406,GALAXY,18.5717,17.26836,16.64364,16.27038,16.01363,19.70372,True
1237650795682791595,145.344221068893,-0.368491252474326,4.226458,0.2048142,GALAXY,21.42509,19.10565,17.75065,17.23396,16.86002,10.78614,False
1237650795683250403,146.490547788866,-0.369330521197757,6.489082,0.1231987,GALAXY,19.20322,17.6678,16.74933,16.26662,15.93743,20.53405,False
1237650795683381380,146.643586145582,-0.33135213312075,7.564075,0.1302495,GALAXY,19.93658,17.88651,16.6158,16.06496,15.61186,16.94988,False
1237650795683381472,146.737131268316,-0.25220191232164,4.899777,0.130504,GALAXY,20.35199,18.08472,16.86494,16.35438,15.94261,16.48235,False
1237648722830884909,156.149004018846,1.10981401581018,9.821346,0.02170384,GALAXY,16.84189,15.02242,14.17648,13.7782,13.46235,45.0479,True
1237648722291392795,150.129777986908,0.758960665062155,5.8785,0.03323909,GALAXY,18.56104,17.53645,17.07382,16.78525,16.58965,14.3838,True
1237648722291392551,150.101524252211,0.704590919788355,11.93886,0.03337267,GALAXY,16.81395,14.94518,14.10857,13.67011,13.35343,42.79793,True
1237648721757077650,155.893009350361,0.284993593957885,4.063527,0.13724,GALAXY,20.64817,18.78914,17.69856,17.20419,16.86217,12.18112,False
1237648721221648570,159.30949656766,-0.0874401366456795,3.999828,0.02126185,GALAXY,18.85895,17.84279,17.39774,17.16279,16.95072,10.5707,True
1237648721221583000,159.059541967857,-0.159019119711562,10.8398,0.02770622,GALAXY,17.11091,15.75166,15.01781,14.61758,14.29235,22.69252,True
1237648720684777601,159.216444382308,-0.604874609040737,6.356771,0.0952765,GALAXY,19.8665,17.90001,16.92591,16.45403,16.03753,11.67985,True
1237648720684712091,159.057514071303,-0.58407130149853,4.111898,0.0950123,GALAXY,19.53399,17.58451,16.58664,16.12435,15.76249,17.54086,True
1237657606425346227,127.607340927486,38.4701022165556,5.963274,0.08782798,GALAXY,19.06232,17.15673,16.20246,15.75907,15.41772,24.20735,True
1237657607494959405,118.982187864964,32.0395988967697,3.837782,0.186599,GALAXY,20.85342,18.77749,17.4351,16.93398,16.54572,14.37831,False
1237657607495090471,119.204101582098,32.3217120714459,4.211229,0.1460245,GALAXY,19.85577,18.07036,17.0274,16.52241,16.16074,22.07607,False
1237657607495156092,119.381957066198,32.4365888442255,4.908731,0.2040769,GALAXY,21.2286,19.03581,17.67314,17.12571,16.72173,11.46148,False
1237657627917352978,180.356054368327,51.323232578706,3.523582,0.09552937,GALAXY,20.37332,18.17428,17.18695,16.76262,16.45621,17.19148,True
1237657627917353088,180.463330292469,51.2812545477567,4.551977,0.07072257,GALAXY,19.03244,17.05219,16.11131,15.68866,15.37003,26.48546,True
1237657627917353107,180.504347147793,51.2303581676833,3.227731,0.07195547,GALAXY,19.23528,18.13606,17.65827,17.34868,17.16054,13.73385,True
1237657627917353125,180.525191233004,51.3405878385843,3.37671,0.07001538,GALAXY,20.11408,18.33013,17.5078,17.15992,16.88737,13.98266,True
1237657627917418687,180.578750547396,51.3090522583206,6.763912,0.1827863,GALAXY,19.88304,17.96548,16.76437,16.29964,16.00437,15.90688,False
1237657627917484197,180.927932176539,51.2405609322527,3.515293,0.1267701,GALAXY,20.53416,18.40246,17.35154,16.92255,16.56071,15.8172,False
1237657627917549758,181.059306069494,51.2609448078237,5.090759,0.1712179,GALAXY,20.16601,18.24516,17.05683,16.58887,16.25746,14.77461,False
1237657627917549790,181.157380483097,51.2136200658396,3.523499,0.1094447,GALAXY,19.48087,18.25469,17.61477,17.23207,16.9798,12.84105,False
1237657627917549821,181.263226311035,51.2930093422752,3.681838,0.124033,GALAXY,20.36708,18.4908,17.55973,17.17919,16.8347,12.95061,False
1237657627917615285,181.274562327733,51.3098409538875,7.130953,0.08550516,GALAXY,18.66661,16.68985,15.75049,15.3312,15.01788,26.56686,True
1237657627917615339,181.28971030193,51.2099877262464,5.757206,0.08709027,GALAXY,19.15569,17.53899,16.69692,16.27317,15.96978,14.04246,True
1237657627917615364,181.286600392063,51.3342466439111,5.575247,0.1243861,GALAXY,19.6694,17.66141,16.63238,16.20156,15.85786,18.62851,False
1237657627917615389,181.33340798713,51.3433844356868,4.697465,0.09438341,GALAXY,19.1084,17.82235,17.12154,16.73962,16.48089,15.71244,True
1237657628454093061,179.885960634848,51.6455535514683,4.174674,0.1499955,GALAXY,20.70348,18.5626,17.44518,17.00435,16.63589,12.46246,False
1237657628454093089,180.025774403657,51.7099513737347,5.162014,0.07064597,GALAXY,19.76209,18.0006,17.07625,16.62534,16.17268,14.32129,True
1237657628454158417,180.034988330168,51.6730192253918,5.414262,0.06741771,GALAXY,19.75015,17.98052,17.12115,16.68478,16.33844,13.25228,True
1237657628454158465,180.117997263539,51.7560604650412,5.01375,0.06666603,GALAXY,18.55299,17.09966,16.39841,16.012,15.75324,21.4054,True
1237657628454223918,180.319359425565,51.7441482858303,4.783079,0.07071802,GALAXY,19.66187,18.15396,17.43773,17.02986,16.7325,11.81592,True
1237657628454355276,180.900692895904,51.6941337017817,5.818433,0.08447774,GALAXY,19.828,18.07799,17.14834,16.65638,16.28539,12.86936,True
1237657628454355334,180.967453637297,51.7598741976411,3.725311,0.06151222,GALAXY,20.0526,18.14266,17.30686,16.92424,16.60632,14.086,True
1237657628454420604,181.088879764806,51.6424313619222,4.410245,0.1770222,GALAXY,19.47677,18.06712,17.18407,16.74322,16.46187,14.21793,False
1237657627917287550,180.226758075106,51.1746442929035,6.005864,0.1258121,GALAXY,19.46487,17.42675,16.33565,15.87618,15.5395,22.34149,False
1237657607495090502,119.222005564411,32.3455914189635,3.690601,0.04348576,GALAXY,19.27076,17.27486,16.32249,15.8443,15.47081,31.89728,True
1237657606425477330,127.763322100079,38.7979272999265,3.237114,0.1295168,GALAXY,20.03224,18.46048,17.57058,17.13597,16.80852,12.94538,False
1237657606425280586,127.479464898073,38.3947330416271,3.061676,0.0564629,GALAXY,19.79929,18.41838,17.75235,17.38367,17.0997,15.57431,True
1237657606424821930,126.433879468595,37.6825069135564,5.993853,0.05569074,GALAXY,18.00595,16.87855,16.38623,16.05423,15.89723,16.11812,True
1237657595147583758,119.112300316752,33.1807974724157,4.316953,0.1224046,GALAXY,19.44946,18.2993,17.66524,17.30063,17.09225,10.59803,False
1237657593540116685,126.259508845865,37.7248340592012,4.457943,0.05240808,GALAXY,18.9081,17.44922,16.68912,16.24698,15.94935,21.95371,True
1237657401340723426,127.472475488916,37.2347334315863,4.872483,0.05842526,GALAXY,18.51071,17.41928,17.03358,16.71666,16.63313,16.8623,True
1237657189817516083,328.089652048684,-0.888291991580135,13.75903,0.1393965,GALAXY,20.70788,18.86557,17.63462,17.06972,16.71375,16.47432,False
1237657118409883896,127.473905598727,37.5768051784964,8.739264,0.05632622,GALAXY,17.47696,16.09474,15.39969,14.98742,14.6948,25.45796,True
1237657118409752820,127.20527884603,37.3627661164433,4.185805,0.05871013,GALAXY,19.3313,17.59916,16.70835,16.29049,15.96681,27.1583,True
1237657118409687347,127.109691261539,37.3151513042277,3.453523,0.05762719,GALAXY,19.60009,17.65577,16.76074,16.32863,15.97971,27.25773,True
1237656568119296424,329.099743336354,-0.224624454083545,3.882132,0.1276001,GALAXY,20.65173,18.64467,17.47466,17.01573,16.60453,12.53358,False
1237648720142401611,146.71420341856,-1.0412749005298,6.802569,0.02122228,GALAXY,17.15123,15.49701,14.67864,14.23418,13.90272,39.04678,True
1237648720143188098,148.432503364382,-1.02642035923546,5.941754,0.1102809,GALAXY,18.45333,17.02572,16.25337,15.74728,15.45469,18.47677,False
1237648720143188148,148.508654837189,-0.892229022411282,8.262451,0.09035492,GALAXY,18.51839,16.59866,15.65194,15.256,14.92037,26.89492,True
1237648720143253641,148.565587239354,-0.936092311604233,5.544004,0.08971721,GALAXY,20.00377,18.17045,17.25731,16.75394,16.3976,11.13513,True
1237648720143253644,148.56499137649,-0.954623218635512,3.942558,0.08904524,GALAXY,20.44069,18.64716,17.72778,17.34446,17.03597,10.92411,True
1237648720143253649,148.573598963942,-0.899012875454224,3.805314,0.08971591,GALAXY,20.31309,18.37328,17.4641,17.03503,16.70817,12.94156,True
1237648720143253667,148.585015116825,-0.942078164890356,7.080614,0.08391871,GALAXY,19.2848,17.36638,16.44949,16.02587,15.664,18.29854,True
1237648720143253733,148.666898920115,-0.899090689932191,7.252276,0.09342866,GALAXY,19.12204,17.27628,16.30334,15.86619,15.52822,20.72463,True
1237648720144433323,151.363172570916,-0.874616542700249,4.557117,0.2057139,GALAXY,20.54416,18.59965,17.23373,16.7225,16.32298,11.57832,False
1237648720145350780,153.382431874067,-0.998763432896882,4.218075,0.04055981,GALAXY,18.41643,16.45271,15.5719,15.11834,14.75232,30.79773,True
1237648720145350835,153.481954181753,-0.886218729848703,4.758733,0.04111088,GALAXY,18.00971,16.17976,15.31786,14.89625,14.56333,33.14241,True
1237648720145350975,153.476208542844,-0.916554432576915,4.529823,0.04335027,GALAXY,20.08112,18.3527,17.54881,17.16105,16.86981,10.35873,True
1237648720145416289,153.513217813478,-0.892922172081144,3.45858,0.04087288,GALAXY,19.87273,18.14098,17.40933,17.08693,16.82367,12.69098,True
1237648720145416348,153.607083126828,-0.871867626466456,15.98998,0.04812082,GALAXY,17.15345,15.10307,14.18622,13.75776,13.43596,34.20335,True
1237648720145416419,153.621714417951,-0.90540766459037,10.87045,0.09808032,GALAXY,19.77722,17.8605,16.84066,16.40484,16.03859,13.44028,True
1237648720145416468,153.531678344419,-0.874336322077714,4.363033,0.0471465,GALAXY,19.03944,17.23631,16.42907,16.06566,15.75864,16.82086,True
1237648720680321130,149.112651889328,-0.475619098890281,4.726871,0.08669478,GALAXY,19.33666,17.4771,16.43731,15.93744,15.61362,19.32909,True
1237648720680321254,149.069458381291,-0.554990015186292,3.552032,0.08851489,GALAXY,19.83659,17.81128,16.81396,16.37988,16.0288,20.87739,True
1237648720680386797,149.149917105534,-0.490024753382519,4.521137,0.08809023,GALAXY,19.43965,17.78131,16.93354,16.52804,16.23983,13.71642,True
1237648720681500944,151.832744010337,-0.539727611005686,4.946954,0.09362166,GALAXY,19.56833,18.14698,17.4036,16.92645,16.62044,11.70297,True
1237648720681566431,151.874637396001,-0.572469953997454,6.938475,0.09494463,GALAXY,18.85695,16.91275,15.91441,15.48678,15.14606,22.17204,True
1237648720681566449,151.886679901843,-0.558483453150295,4.081271,0.0881547,GALAXY,19.21667,17.32609,16.35852,15.93505,15.61071,21.32704,True
1237648721216340148,147.114591554148,-0.165218456679618,5.58013,0.2040574,GALAXY,20.98722,18.93068,17.52631,16.9907,16.57426,12.26061,False
1237648721217257621,149.16987755671,-0.0233313956488212,8.185708,0.1391702,GALAXY,19.39238,17.45203,16.29842,15.80721,15.45848,17.79797,False
1237648721217781939,150.381782109522,-0.17423776031247,7.857725,0.105979,GALAXY,18.89238,17.47035,16.74111,16.36437,16.09167,11.26061,False
1237648721218437304,151.932949095106,-0.139174766515777,6.604124,0.06765883,GALAXY,18.97622,17.1353,16.13906,15.59054,15.15579,17.14687,True
1237648721219223677,153.649436169026,-0.155260350008884,6.049923,0.09554408,GALAXY,19.28799,17.44256,16.54024,16.12604,15.78613,19.23918,True
1237648721755177075,151.63529616254,0.336510896974338,5.817728,0.08924252,GALAXY,18.9539,17.22803,16.37891,15.94198,15.62841,20.13274,True
1237648721755177101,151.673923968187,0.345365182405037,4.290498,0.09652442,GALAXY,20.02113,18.14746,17.20818,16.7838,16.46187,12.54066,True
1237648721755373839,152.038526427737,0.388212871836429,3.512042,0.06248555,GALAXY,18.51187,16.52615,15.59085,15.17281,14.8194,31.82948,True
1237648721755373912,152.085852666418,0.250631223909088,13.58339,0.0314129,GALAXY,17.36644,16.25931,15.84351,15.61374,15.42557,10.67801,True
1237648722291785877,151.057170910993,0.812449412583351,9.905183,0.06219585,GALAXY,17.88684,16.00563,15.0993,14.63778,14.30061,30.56429,True
1237648722291851468,151.201111368319,0.768392760758587,4.928699,0.06817851,GALAXY,19.01097,17.3055,16.46524,16.05206,15.70793,23.48582,True
1237650794609574093,146.607219162907,-1.24076432448351,8.666512,0.0906017,GALAXY,19.0651,17.28791,16.35845,15.93467,15.64043,15.80149,True
1237650794610360503,148.410859855082,-1.23339741191404,4.084012,0.1631444,GALAXY,20.42515,18.62438,17.46617,16.98105,16.6262,12.17346,False
1237650794610426069,148.535600619875,-1.17865332691904,4.49248,0.1426428,GALAXY,20.44453,18.63487,17.51471,17.04441,16.69853,11.17967,False
1237650794610426072,148.542437352053,-1.19457709498586,14.77989,0.1383956,GALAXY,18.98131,16.71054,15.57147,15.10434,14.73785,20.57435,False
1237650794610426109,148.572503329105,-1.17246935308471,4.42777,0.1370629,GALAXY,20.51052,18.34104,17.24074,16.77199,16.40539,13.06603,False
1237650795146444862,146.592720141964,-0.760256690861354,5.85586,0.06495924,GALAXY,19.07068,17.61512,16.97374,16.57817,16.34779,15.44776,True
1237650795146445031,146.628570011888,-0.765143977025585,5.381523,0.06465632,GALAXY,19.50005,17.59248,16.67668,16.20502,15.84654,17.98147,True
1237650795146576091,146.934120517923,-0.67040513105068,5.251661,0.1212705,GALAXY,19.95617,17.9929,16.84732,16.3603,15.94058,18.55598,False
1237650795146641532,146.963516028104,-0.759331579980715,3.389451,0.09708638,GALAXY,20.32049,18.50948,17.61596,17.20631,16.90706,13.10017,True
1237650795683512507,146.956078775975,-0.342291354024856,3.869342,0.1346802,GALAXY,21.01828,18.91643,17.61294,17.03453,16.59069,12.04487,False
1237651752386691255,150.331783832809,0.969214330453772,6.239333,0.09412882,GALAXY,20.27137,18.30593,17.32606,16.85595,16.47455,10.85314,True
1237651752387084486,151.22982027173,0.958944471411767,5.486936,0.1751854,GALAXY,20.01277,18.47289,17.40381,16.92891,16.6047,10.46532,False
1237651799622811803,148.4399090562,-1.07022807728941,5.454124,0.08978253,GALAXY,19.736,18.04652,17.12402,16.71679,16.44502,12.97424,True
1237651799622811816,148.453342619878,-1.13326972213885,3.108565,0.0934706,GALAXY,20.21217,18.5075,17.74256,17.39947,17.10883,12.73288,True
1237651799622811838,148.494924688725,-1.08090754548081,4.477147,0.1101958,GALAXY,19.40336,18.00626,17.25695,16.76447,16.47479,14.97876,False
1237651799622877394,148.583284040502,-1.14679386605618,4.505787,0.1387639,GALAXY,20.41522,18.25282,17.14056,16.64497,16.28257,14.17055,False
1237651799623991474,151.136786569685,-1.07351106341727,3.086987,0.08550608,GALAXY,19.96002,18.00809,17.06343,16.63093,16.31371,17.20396,True
1237651800160534720,150.463411577037,-0.68125395567627,8.070691,0.08627754,GALAXY,18.79298,17.33924,16.62981,16.21258,15.91751,10.25187,True
1237651800161976458,153.665582290412,-0.724861555660272,3.942098,0.04497541,GALAXY,19.39045,17.57353,16.73777,16.33929,16.02214,18.15259,True
1237651800696881250,149.186327928749,-0.311807074508784,5.591596,0.08834462,GALAXY,19.84366,17.93677,16.91524,16.47619,16.08408,16.83258,True
